alpha_dynamic,alpha_graph,alpha_critical,alpha_base,selection_objective,mean_continent_gain,std_continent_gain,worst_continent_gain,share_positive_continent_gain,robust_score
0.2,0.25,0.05,0.5,0.6754157832136286,0.019317671840660206,0.03130469328935566,-0.00738017514506073,0.6666666666666666,0.012272602616757127
0.2,0.25,0.1,0.45000000000000007,0.6838371404733665,0.027472928038328903,0.034984258107699284,-0.0016574675987274246,0.6666666666666666,0.024307816056586405
0.2,0.25,0.15000000000000002,0.4,0.6914632960034492,0.0364727991179837,0.037981251835750955,0.006631485568546536,1.0,0.03438067806770792
0.2,0.25,0.2,0.35000000000000003,0.6980717061296802,0.04125985327800689,0.039555951252119324,0.009734746372265346,1.0,0.03917392447694626
0.25,0.0,0.0,0.75,0.6700679718810143,0.01004867370773932,0.032018249635693795,-0.023672490939134816,0.6666666666666666,-0.008565057306374956
0.25,0.0,0.05,0.7,0.6770617628209429,0.01779866369442133,0.033305635100588794,-0.012763739768140048,0.6666666666666666,0.006857943481610363
0.25,0.0,0.1,0.65,0.684150526728,0.022740913166548138,0.03503964081853955,-0.0070406809607007625,0.6666666666666666,0.015809388939649754
0.25,0.0,0.15000000000000002,0.6,0.6918906227876762,0.03269429360578191,0.039283074380655834,-0.0013353558604860538,0.6666666666666666,0.02957182418525804
0.25,0.0,0.2,0.55,0.6982791579322067,0.039217015320332914,0.04070234723842659,0.0043522355325043005,1.0,0.03704352387641824
0.25,0.05,0.0,0.7,0.670642906152537,0.013121657415349985,0.03066348435717422,-0.01589816381053144,0.3333333333333333,6.983529897009193e-05
0.25,0.05,0.05,0.6499999999999999,0.6776919460395415,0.01808952245169304,0.033695387939313676,-0.012741601907984679,0.6666666666666666,0.007145722178264816
0.25,0.05,0.1,0.6,0.6846134152194788,0.02356530203332204,0.036183442021815886,-0.007018794384497262,0.6666666666666666,0.016566852083333576
0.25,0.05,0.15000000000000002,0.5499999999999999,0.6924087602262311,0.03405221258205789,0.041173249628734324,-0.0013137205682344222,0.6666666666666666,0.030804036595034983
0.25,0.05,0.2,0.49999999999999994,0.6993532675847788,0.040971021100063156,0.04055275588831448,0.006957598868969406,1.0,0.038830979157208886
0.25,0.1,0.0,0.65,0.6712174360619327,0.013076092534458739,0.03120307936156513,-0.01587602526158527,0.3333333333333333,8.090400177807218e-06
0.25,0.1,0.05,0.6,0.6784886326516605,0.01924132642553807,0.03331249618003544,-0.010135735314825145,0.6666666666666666,0.010168197840306155
0.25,0.1,0.1,0.55,0.6854097148601247,0.023320933605571414,0.035827020142842336,-0.006997158403454828,0.6666666666666666,0.016382068585443454
0.25,0.1,0.15000000000000002,0.5,0.693204672895404,0.034598906352736915,0.04065936557617573,0.0012916434570215962,1.0,0.03232736374106625
0.25,0.1,0.2,0.45,0.7000931573639297,0.043249271759666454,0.0399297318752415,0.012146690938439009,1.0,0.04117386953344104
0.25,0.15000000000000002,0.0,0.6,0.6715133820164565,0.011832119647997056,0.03270166608087777,-0.018438116635965396,0.3333333333333333,-0.0031433144668045
0.25,0.15000000000000002,0.05,0.5499999999999999,0.6787841916347112,0.01919472239381259,0.033882527512981736,-0.010114098644991909,0.6666666666666666,0.010097048150489252
0.25,0.15000000000000002,0.1,0.5,0.6863725178942907,0.024411654037142443,0.0373466766298477,-0.006975773017573461,0.6666666666666666,0.017385442328854334
0.25,0.15000000000000002,0.15000000000000002,0.44999999999999996,0.694222724876646,0.03542187484252801,0.04180633721893189,0.0013127775589510948,1.0,0.033078935539061695
0.25,0.15000000000000002,0.2,0.39999999999999997,0.7007770068624045,0.04407158232477174,0.04107964137213456,0.012167573756416639,1.0,0.041917864328764376
0.25,0.2,0.0,0.55,0.6719758313645003,0.010854859552480852,0.03457155333934184,-0.0210004586055067,0.3333333333333333,-0.006054555934715864
0.25,0.2,0.05,0.5,0.6794687976854781,0.01948443747263895,0.03427587081322311,-0.010092712570319629,0.6666666666666666,0.010383958138582235
0.25,0.2,0.1,0.45000000000000007,0.6872236447292317,0.02583869357926527,0.0386775073206477,-0.006954638226853049,0.6666666666666666,0.018737832305916264
0.25,0.2,0.15000000000000002,0.4,0.6945171055546239,0.03537357373528235,0.042403401744817784,0.001333661065719638,1.0,0.032988756883304715
0.25,0.2,0.2,0.35000000000000003,0.7010153646503604,0.043161296850118304,0.04236198009202679,0.009604226651067749,1.0,0.04090975891227868
0.25,0.25,0.0,0.5,0.6725491481875152,0.011332777099165728,0.03453590841867189,-0.018395092513878275,0.3333333333333333,-0.0037385641937771976
0.25,0.25,0.05,0.45,0.680431178966863,0.01997125902280465,0.035604689139221164,-0.010071577090808526,0.3333333333333333,0.01079851668395356
0.25,0.25,0.1,0.4,0.6880743672020457,0.03005638084905941,0.04009312001442376,-0.0017657953749631305,0.6666666666666666,0.026491475005987544
0.25,0.25,0.15000000000000002,0.35,0.695478712893063,0.037196318854711086,0.041699108957761105,0.003938273305492457,1.0,0.03488707757246677
0.25,0.25,0.2,0.3,0.7015871335874835,0.04251772416641053,0.04402772393584682,0.007040628950557903,1.0,0.04014436209980777
0.30000000000000004,0.0,0.0,0.7,0.6749643496197352,0.011814360970714052,0.03424711563495256,-0.021200457798617567,0.3333333333333333,-0.005149328570204431
0.30000000000000004,0.0,0.05,0.6499999999999999,0.6813468792907552,0.01711018545776503,0.03572257899105004,-0.015460570442606958,0.3333333333333333,0.004174030590986574
0.30000000000000004,0.0,0.1,0.6,0.6881581974401982,0.025803245548027598,0.04011076857390929,-0.009738416793820703,0.6666666666666666,0.016657769431759638
0.30000000000000004,0.0,0.15000000000000002,0.5499999999999999,0.6948419448825738,0.0342725444519002,0.04227977253145822,-0.001450017524093905,0.6666666666666666,0.030889102456684598
0.30000000000000004,0.0,0.2,0.49999999999999994,0.7017319371291763,0.042330156400061957,0.0425990987497204,0.006820648038408428,1.0,0.04007398041918316
0.30000000000000004,0.05,0.0,0.6499999999999999,0.6752047093032668,0.01136224471689018,0.035453283259178243,-0.021178890294801134,0.3333333333333333,-0.005678033787624224
0.30000000000000004,0.05,0.05,0.5999999999999999,0.681865031595559,0.016806185846634625,0.037277914465640424,-0.018023233550907625,0.3333333333333333,0.0019621030121745467
0.30000000000000004,0.05,0.1,0.5499999999999999,0.6891766860404701,0.026023214118232756,0.04105156025201258,-0.009717351857908008,0.6666666666666666,0.016837589894860863
0.30000000000000004,0.05,0.15000000000000002,0.4999999999999999,0.6955262310000787,0.03543234978791424,0.043235867819158155,-0.001429203872132967,0.6666666666666666,0.032000675448405395
0.30000000000000004,0.05,0.2,0.4499999999999999,0.702638379949404,0.04269758368827455,0.04373594519086275,0.004257231078252155,1.0,0.04036858884850893
0.30000000000000004,0.1,0.0,0.6,0.6754446646246715,0.010454727450502873,0.0367950941000641,-0.02374155271431111,0.3333333333333333,-0.008481960508511287
0.30000000000000004,0.1,0.05,0.5499999999999999,0.6826053232124317,0.016422636761582843,0.037983560000003594,-0.018002167926204016,0.3333333333333333,0.0015516540540036925
0.30000000000000004,0.1,0.1,0.5,0.690083498441517,0.027301615602498924,0.04222348915986609,-0.007112558188991036,0.6666666666666666,0.019863728882761562
0.30000000000000004,0.1,0.15000000000000002,0.44999999999999996,0.6967664719409469,0.03703723175602832,0.04300558823169789,0.003759317840997589,1.0,0.03464922731282674
0.30000000000000004,0.1,0.2,0.39999999999999997,0.7029324233034658,0.042579154846259216,0.044862116112059265,0.004277542851100158,1.0,0.04016594719987911
0.30000000000000004,0.15000000000000002,0.0,0.5499999999999999,0.6756842155839492,0.010477761720295131,0.03681344963743609,-0.02372048640081681,0.3333333333333333,-0.008440857243077225
0.30000000000000004,0.15000000000000002,0.05,0.49999999999999994,0.6837346618970208,0.01977023009469688,0.0387401430243884,-0.0128133942403309,0.3333333333333333,0.008493449098969907
0.30000000000000004,0.15000000000000002,0.1,0.44999999999999996,0.6903779113763978,0.02958017494255109,0.04164225789656329,-0.0019240357870696778,0.6666666666666666,0.02582664066392052
0.30000000000000004,0.15000000000000002,0.15000000000000002,0.3999999999999999,0.6975055852527466,0.03698868593215665,0.04361894998000555,0.003779630302636283,1.0,0.03456639481532645
0.30000000000000004,0.15000000000000002,0.2,0.3499999999999999,0.7032260622954007,0.042717876867022775,0.045135330137686856,0.0068815833569522145,1.0,0.04028868487843115
0.30000000000000004,0.2,0.0,0.49999999999999994,0.6759789980996489,0.010500414763939,0.03683184287097686,-0.023699670682483465,0.3333333333333333,-0.00839920900496928
0.30000000000000004,0.2,0.05,0.44999999999999996,0.6839734215226986,0.019197992788027068,0.03986965853005737,-0.015376809134114877,0.3333333333333333,0.006041235318711349
0.30000000000000004,0.2,0.1,0.3999999999999999,0.6911170072975439,0.030135700171011304,0.04241664613593157,-0.0019037226366400706,0.6666666666666666,0.026349215956954917
0.30000000000000004,0.2,0.15000000000000002,0.3499999999999999,0.6977992068540275,0.03754355323593098,0.04439276128788564,0.0037996921691140217,1.0,0.035065229646496
0.30000000000000004,0.2,0.2,0.29999999999999993,0.7036305687623067,0.043599224654644976,0.04448152011401715,0.009485373267643427,1.0,0.04123042759728505
0.30000000000000004,0.25,0.0,0.44999999999999996,0.6767184636016138,0.010720174278922282,0.037751379343841214,-0.023679105559311076,0.3333333333333333,-0.00822382751155518
0.30000000000000004,0.25,0.05,0.39999999999999997,0.6846568641346414,0.020555076766306708,0.041760406532976746,-0.015356495294894579,0.3333333333333333,0.007274947996450505
0.30000000000000004,0.25,0.1,0.35,0.6915218833452688,0.030957938190416995,0.043568574930811246,-0.0018836600813716409,0.6666666666666666,0.02710144098241264
0.30000000000000004,0.25,0.15000000000000002,0.29999999999999993,0.6983149677673774,0.03723671287083504,0.045831889094790246,0.0012355241122652405,1.0,0.03465357427511469
0.35000000000000003,0.0,0.0,0.6499999999999999,0.6776244828907255,0.008135270513061288,0.04129694018467033,-0.03424183755726562,0.3333333333333333,-0.01846816815746845
0.35000000000000003,0.0,0.05,0.5999999999999999,0.6854542802791509,0.017826620507149043,0.04085003537451698,-0.020750917375412126,0.3333333333333333,0.0008591742964975274
0.35000000000000003,0.0,0.1,0.5499999999999999,0.6918768808338813,0.024905948351004386,0.0455030874015382,-0.015029668885279346,0.6666666666666666,0.01169958393237873
0.35000000000000003,0.0,0.15000000000000002,0.4999999999999999,0.6974486437404074,0.03305004129699629,0.04525767130820996,-0.006742174774205578,0.6666666666666666,0.02577599130171905
0.35000000000000003,0.0,0.2,0.4499999999999999,0.7038386465551993,0.04149322982945506,0.04616087213895752,0.004111564957809066,1.0,0.03899424616595776
0.35000000000000003,0.05,0.0,0.5999999999999999,0.6783648067645012,0.008692629326564135,0.04203860656313076,-0.034221091693739936,0.3333333333333333,-0.017940814072298944
0.35000000000000003,0.05,0.05,0.5499999999999998,0.6860273094258066,0.01725490093615027,0.04205848186702501,-0.023314402124003486,0.3333333333333333,-0.0015921997349827265
0.35000000000000003,0.05,0.1,0.4999999999999999,0.6924495230090643,0.0269271121116517,0.04571582661311614,-0.01242544626149189,0.6666666666666666,0.015538137236254686
0.35000000000000003,0.05,0.15000000000000002,0.44999999999999984,0.6988554377223526,0.034476314707329925,0.046595214389372024,-0.006722182762535445,0.6666666666666666,0.027137391553367717
0.35000000000000003,0.05,0.2,0.39999999999999986,0.7042436070317891,0.041711256607514145,0.04713585325046484,0.004131305685527331,1.0,0.03914237366462805
0.35000000000000003,0.1,0.0,0.5499999999999999,0.678882182601954,0.009853401267713002,0.04303029117825225,-0.03420059642537526,0.3333333333333333,-0.016834682695755467
0.35000000000000003,0.1,0.05,0.49999999999999994,0.6865999342103353,0.018612502650100837,0.04391814898039715,-0.02329415813959068,0.3333333333333333,-0.00035774810532239346
0.35000000000000003,0.1,0.1,0.44999999999999996,0.692966124903571,0.02748277384963438,0.04648312365566375,-0.012405453561030955,0.6666666666666666,0.016056742139046346
0.35000000000000003,0.1,0.15000000000000002,0.3999999999999999,0.6995941963195824,0.03621978337188233,0.04513018639612538,-0.001534482689695582,0.6666666666666666,0.03264422768031235
0.35000000000000003,0.1,0.2,0.3499999999999999,0.70475943498335,0.043721161364474646,0.046202720140592,0.009318754474415103,1.0,0.0412372456294096
0.35000000000000003,0.15000000000000002,0.0,0.4999999999999999,0.6797329695885739,0.01134093039124708,0.042418517702069586,-0.031596372424006314,0.3333333333333333,-0.013458239153436115
0.35000000000000003,0.15000000000000002,0.05,0.4499999999999999,0.6871721546327372,0.019029228447408324,0.04571554415145587,-0.023274164750339055,0.3333333333333333,-5.9374140775426856e-05
0.35000000000000003,0.15000000000000002,0.1,0.3999999999999999,0.694261225295637,0.029443130766545034,0.048565941778179945,-0.012385711455731085,0.6666666666666666,0.017890195087706933
0.35000000000000003,0.15000000000000002,0.15000000000000002,0.34999999999999987,0.6999987350433913,0.037496519762539794,0.04635740556172793,0.0010689874598176496,1.0,0.0349050151949847
0.35000000000000003,0.15000000000000002,0.2,0.2999999999999999,0.7057755818397251,0.04607694716015365,0.04626277523808969,0.011921973339976688,1.0,0.043608549954416286
0.35000000000000003,0.2,0.0,0.4499999999999999,0.6800269930275766,0.011748370958925392,0.04271425945564527,-0.02899239901779843,0.3333333333333333,-0.011245796072918288
0.35000000000000003,0.2,0.05,0.3999999999999999,0.687966514367208,0.020376505780895376,0.046232927108591934,-0.020670442628083152,0.3333333333333333,0.0030850052364092885
0.35000000000000003,0.2,0.1,0.34999999999999987,0.6953890135699291,0.03025556214115832,0.04842117040917174,-0.00978224061742694,0.6666666666666666,0.02055919352413962
0.35000000000000003,0.2,0.15000000000000002,0.2999999999999999,0.7005697771607202,0.03798115480393338,0.04772012417983453,0.0010882276860045836,1.0,0.03529205358927634
0.35000000000000003,0.25,0.0,0.3999999999999999,0.6806544276157465,0.011096616160245801,0.043029858784009334,-0.028972655534916958,0.3333333333333333,-0.011896429688086572
0.35000000000000003,0.25,0.05,0.3499999999999999,0.688259746472611,0.021723401888234146,0.046804390524010676,-0.018066971100988094,0.3333333333333333,0.00621447898158916
0.35000000000000003,0.25,0.1,0.29999999999999993,0.696126946052251,0.03153219400420474,0.049662698957387716,-0.007179020374283973,0.6666666666666666,0.023573515923175276
0.4,0.0,0.0,0.6,0.6822767015037106,0.014613570407879584,0.04165312709317518,-0.024036940292598286,0.3333333333333333,-0.0047818907578037065
0.4,0.0,0.05,0.5499999999999999,0.6890501502748352,0.02210651765809894,0.04429603426049533,-0.01571488392572873,0.3333333333333333,0.008460532351261218
0.4,0.0,0.1,0.5,0.6942494944566182,0.02852393920737321,0.04685128693462208,-0.00999454059424909,0.6666666666666666,0.01878176090227676
0.4,0.0,0.15000000000000002,0.44999999999999996,0.7008790736507063,0.03733026468292274,0.04888471062903108,-0.0017079516418286866,0.6666666666666666,0.03335861633284962
0.4,0.0,0.2,0.39999999999999997,0.7065465433594917,0.04373515630022377,0.05004957440562938,0.0013929449470365673,1.0,0.04097923439147856
0.4,0.05,0.0,0.5499999999999999,0.6824599071152991,0.013893108251413025,0.04253107591740209,-0.02401701606936335,0.3333333333333333,-0.005554977751712189
0.4,0.05,0.05,0.49999999999999994,0.6898449640189901,0.022592986284535283,0.04562767659453525,-0.015695210986445662,0.3333333333333333,0.008870136923355615
0.4,0.05,0.1,0.44999999999999996,0.6958228240889862,0.03081157104234015,0.04747359947182312,-0.007391139610752551,0.6666666666666666,0.022873455015362552
0.4,0.05,0.15000000000000002,0.3999999999999999,0.7011723901849741,0.037014135408705275,0.04911074622486694,-0.0016887812704493577,0.6666666666666666,0.03304368980161617
0.4,0.05,0.2,0.3499999999999999,0.7070063806779336,0.0446259578089091,0.05063018227856036,0.0014118640344640276,1.0,0.04183278401669826
0.4,0.1,0.0,0.5,0.6831990675502511,0.014043153239686487,0.04402199733535926,-0.023997342441289482,0.3333333333333333,-0.005495651728524554
0.4,0.1,0.05,0.45,0.6903611938082729,0.024267538536078697,0.04483384063226439,-0.010507829985992867,0.3333333333333333,0.01424968734798331
0.4,0.1,0.1,0.4,0.6962273950696982,0.031217832270169204,0.04822094183854186,-0.004787989222417077,0.3333333333333333,0.02505022554530318
0.4,0.1,0.15000000000000002,0.35,0.701687846031311,0.036093830554545035,0.04917885568880025,-0.0016698614942310952,0.6666666666666666,0.032141489150620775
0.4,0.1,0.2,0.3,0.7076883573084446,0.04390248272755063,0.05159589481300899,0.0014305325267304214,1.0,0.04104569146519412
0.4,0.15000000000000002,0.0,0.44999999999999996,0.6839934595416248,0.01340109687869595,0.0457166038643754,-0.026561898736542022,0.3333333333333333,-0.008052578178685684
0.4,0.15000000000000002,0.05,0.39999999999999997,0.6904875678055856,0.023278561985535424,0.0455140250890394,-0.010488658237031934,0.3333333333333333,0.013222243745116942
0.4,0.15000000000000002,0.1,0.35,0.6965202898511851,0.031168692485434746,0.0488441328580391,-0.004769068757407902,0.3333333333333333,0.024970332700145103
0.4,0.15000000000000002,0.15000000000000002,0.29999999999999993,0.7021472615969717,0.03744910925020106,0.051083767758491785,-0.0016511923131738993,0.6666666666666666,0.033366631618754736
0.4,0.2,0.0,0.39999999999999997,0.6843979957410286,0.013352891717184753,0.046289007889156755,-0.026542726298790287,0.3333333333333333,-0.008125064231765105
0.4,0.2,0.05,0.35,0.6911698966262614,0.024358119359154107,0.04590010267452491,-0.008310088935125082,0.3333333333333333,0.015809559999645097
0.4,0.2,0.1,0.29999999999999993,0.6967571443519956,0.030861639385624435,0.050262603870774296,-0.007334378215725246,0.3333333333333333,0.022758822388510045
0.4,0.25,0.0,0.35,0.6853584867637957,0.015897846585857096,0.0459942024776809,-0.021355845799868822,0.3333333333333333,-0.0019064987604743232
0.4,0.25,0.05,0.3,0.6914623696549672,0.024912669400602994,0.04667560002804734,-0.008316331017020895,0.3333333333333333,0.016303550256059236
0.45,0.0,0.0,0.55,0.6851377629973572,0.014606536454305022,0.04699126129221609,-0.024177497270765458,0.3333333333333333,-0.005257144102145628
0.45,0.0,0.05,0.5,0.6908548631511813,0.02256599786975903,0.047267548948833754,-0.013272366734383811,0.3333333333333333,0.0104281476793226
0.45,0.0,0.1,0.45000000000000007,0.6969451158648793,0.029409013049161437,0.05152335048058139,-0.01272088721788811,0.3333333333333333,0.017438539452006147
0.45,0.0,0.15000000000000002,0.4,0.7024627105231179,0.03556191599442752,0.05625671314292726,-0.012187141408616986,0.6666666666666666,0.023696747343939117
0.45,0.0,0.2,0.35000000000000003,0.7090767246823674,0.043145873652305676,0.053972027538991406,-0.001335211993908958,0.6666666666666666,0.039192110723612755
0.45,0.05,0.0,0.5,0.685932204636288,0.015756875807886872,0.0466866898366953,-0.021574415359655985,0.3333333333333333,-0.002244392861566867
0.45,0.05,0.05,0.45,0.6913151023073449,0.02285435285593329,0.047664078918780106,-0.013253515435391439,0.3333333333333333,0.010707180960319088
0.45,0.05,0.1,0.4,0.6971267884568251,0.029894197808137474,0.052871482544933984,-0.012702287202847717,0.3333333333333333,0.017832527108201168
0.45,0.05,0.15000000000000002,0.35,0.7033116271661788,0.035581861114136006,0.056274184816256206,-0.012168792677528462,0.6666666666666666,0.023745117174404477
0.45,0.05,0.2,0.3,0.7099808902725043,0.04397600482677692,0.05639565731508001,-0.0039010938749376445,0.6666666666666666,0.03805031751107956
0.45,0.1,0.0,0.45000000000000007,0.6863367904832487,0.015184181049876844,0.047780974357429506,-0.024139542700038152,0.3333333333333333,-0.004692127802563934
0.45,0.1,0.05,0.4000000000000001,0.6918862089384799,0.022548094190331252,0.04910048490110167,-0.015818894059725697,0.3333333333333333,0.008501666911720041
0.45,0.1,0.1,0.3500000000000001,0.6977531440350359,0.02958728121784963,0.05434457519651634,-0.015267917111133733,0.3333333333333333,0.015624349281550742
0.45,0.1,0.15000000000000002,0.30000000000000004,0.7042714112842107,0.036472313378584365,0.05685567837081633,-0.012150694541601004,0.6666666666666666,0.02462091433199788
0.45,0.15000000000000002,0.0,0.4,0.6867409719680824,0.015205337491346005,0.04780001770119088,-0.024120941307416155,0.3333333333333333,-0.004651390224063614
0.45,0.15000000000000002,0.05,0.35000000000000003,0.6927350908002329,0.02336987475839662,0.05025060393723876,-0.015800543951055568,0.3333333333333333,0.009261260670198591
0.45,0.15000000000000002,0.1,0.30000000000000004,0.6984347311696687,0.029349589721019642,0.0552707444640699,-0.017833797614580815,0.3333333333333333,0.013530079633596166
0.45,0.2,0.0,0.35000000000000003,0.6873672927649853,0.016958327520277,0.047669780064154614,-0.02151861118178977,0.3333333333333333,-0.0010538236802931883
0.45,0.2,0.05,0.30000000000000004,0.6931384809514667,0.02366664799429215,0.051877312527628915,-0.018366423765711737,0.3333333333333333,0.00763984915162827
0.45,0.25,0.0,0.30000000000000004,0.6877150296070161,0.01725537745470988,0.04932857131172433,-0.02408449030765536,0.3333333333333333,-0.002678637696931183
